2.07e-07,
3.5972e-05,
3.0527e-05,
4.3688e-05,
3.0428e-05,
3.108e-05,
4.1606e-05,
3.5965e-05,
4.5271e-05,
3.8982e-05,
4.7343e-05,
4.0597e-05,
4.4416e-05,
3.3397e-05,
4.9165e-05,
4.4909e-05,
4.302e-05,
5.4477e-05,
3.3132e-05,
3.68e-05,
4.167e-05,
3.9607e-05,
3.5132e-05,
4.2203e-05,
2.6567e-05,
4.1913e-05,
4.089e-05,
3.0314e-05,
5.6533e-05,
4.434e-05,
3.8215e-05,
4.4314e-05,
3.0282e-05,
3.9701e-05,
5.3796e-05,
3.8884e-05,
4.5674e-05,
3.6159e-05,
6.7417e-05,
4.7779e-05,
3.2395e-05,
3.9748e-05,
2.9524e-05,
3.0906e-05,
4.4384e-05,
3.3933e-05,
4.1375e-05,
4.5478e-05,
3.7743e-05,
4.1707e-05,
3.6988e-05,
4.4947e-05,
3.7139e-05,
4.8289e-05,
3.5029e-05,
3.7471e-05,
3.384e-05,
6.5281e-05,
4.2856e-05,
3.8197e-05,
4.3e-05,
3.1944e-05,
7.7529e-05,
5.4881e-05,
5.7507e-05,
4.4615e-05,
2.9976e-05,
6.3305e-05,
5.4173e-05,
3.4861e-05,
4.4111e-05,
4.1254e-05,
5.934e-05,
4.5298e-05,
3.8491e-05,
3.9229e-05,
3.2998e-05,
6.7826e-05,
3.705e-05,
4.5106e-05,
4.477e-05,
3.6854e-05,
6.4288e-05,
4.08e-05,
