1.79e-07,
2.142e-06,
2.362e-06,
5.643e-06,
6.856e-06,
4.216e-06,
1.764e-06,
2.975e-06,
2.816e-06,
2.756e-06,
2.777e-06,
3.609e-06,
5.509e-06,
4.894e-06,
3.109e-06,
2.883e-06,
3.053e-06,
3.942e-06,
4.063e-06,
3.604e-06,
6.811e-06,
4.434e-06,
5.157e-06,
2.733e-06,
4.647e-06,
3.572e-06,
3.894e-06,
6.956e-06,
5.768e-06,
8.258e-06,
5.784e-06,
5.594e-06,
1.0083e-05,
6.588e-06,
4.166e-06,
1.4069e-05,
4.188e-06,
5.487e-06,
5.103e-06,
6.323e-06,
4.955e-06,
3.964e-06,
4.217e-06,
6.841e-06,
9.407e-06,
7.626e-06,
4.786e-06,
4.21e-06,
3.728e-06,
4.037e-06,
3.655e-06,
3.256e-06,
2.859e-06,
3.414e-06,
4.811e-06,
2.826e-06,
3.346e-06,
2.467e-06,
3.924e-06,
5.752e-06,
6.029e-06,
8.947e-06,
5.547e-06,
2.818e-06,
3.971e-06,
4.35e-06,
1.2342e-05,
5.802e-06,
3.655e-06,
3.294e-06,
4.136e-06,
4.308e-06,
3.062e-06,
2.526e-06,
1.106e-05,
6.174e-06,
4.718e-06,
3.831e-06,
6.913e-06,
6.449e-06,
6.703e-06,
7.042e-06,
6.858e-06,
5.433e-06,
3.927e-06,
4.039e-06,
6.003e-06,
5.3e-06,
6.259e-06,
2.767e-06,
4.588e-06,
4.451e-06,
2.143e-06,
3.694e-06,
8.575e-06,
8.61e-06,
4.971e-06,
7.419e-06,
6.281e-06,
6.319e-06,
5.526e-06,
5.215e-06,
5.423e-06,
4.296e-06,
8.578e-06,
8.732e-06,
5.273e-06,
